lyrics,url,artist
"Don't get me wrong
I like a bobber on the water
Hookin' 'em and reelin' 'em in
I like a Friday night slow ride
Brooks & Dunn B-side
Hit rewind, spin it again
I like a strong shot of whiskey
The way a Marlboro hits me
Some broken in cowboy boots
But I'm in love and lovin' on you
I feel that rush soon as you walk in a room
I can't get enough of you, honey
You're right on the money
I'm a junkie for your midnight moves
I'm in love and lovin' on you
I like a sunrise, duck blind
Birdie on a par 5
Miller Lite before noon
I like a two-door old Ford
Wood board back porch
Three chords and the truth
But I'm in love and lovin' on you
I feel that rush soon as you walk in a room
I can't get enough of you, honey
You're right on the money
I'm a junkie for your midnight moves
I'm in love with lovin' on you
Girl, I'm in love and lovin' on you
I feel that rush soon as you walk in a room
I can't get enough of you, honey
You're right on the money
I'm a junkie for your midnight moves
I'm in love and lovin' on you
I'm in love and lovin' on you",https://genius.com/Luke-combs-lovin-on-you-lyrics,Luke Combs
"It's been a long night with a heavy load
And now my high beams are shinin' on my babies road
Gonna pick up some clay on the tread of these tires
Have ourselves a hell of a night
Look up in that Carolina sky
Let that moonshine, all night, take your breath away
Like an old sweet song daddy used to play
And it takes me back to a simpler place and time
When we used to kick back
And let the moonshine
So let the moonshine
It's been a long time since we felt that creek
Runnin' cold and clear over our bare feet
Baby, you don't know that this right here
Is the same water my ol' man used in his still
I still remember what he used to say
Let that moonshine, all night, take your breath away
Like an old sweet song daddy used to play
And it takes me back to a simpler place and time
When we used to kick back
And let the moonshine
So let the moonshine
It burns me up and lights a fire in my soul
We'll get you a sip and let the whiskey take control
Let that moonshine, all night, take your breath away
Like an old sweet song daddy used to play
And it takes me back to a simpler place and time
When we used to kick back
And let the moonshine
Just let the moonshine
And let the moonshine",https://genius.com/Luke-combs-let-the-moonshine-lyrics,Luke Combs
"Well me and my buddies went sneakin' out
About 2AM to catch us some trout
That's when I saw that car pull up
He said boys I don't care that you're way out here
But you look a little young for all that beer
And when he got close, I couldn't tell who that was
He said I ain't the cops, I ain't your parents
Boys you're dealin' with the county sheriff
So I said we can share if you want to
So buddy won't you?
Take a sip and help us finish shit tonight
I ain't givin' you an attitude
But I can tell you're in a bad mood
Just a little bit will have you feelin' just right
So dude, we can share if you want to
Me and my boys sneakin' out again
A quick turnaround it was the next weekend
We had the single cab all filled up with smoke
He came up quick and tapped on the glass
I dropped that joint and sat up real fast
And when I saw who it was, damn I almost choked
Well it wasn't the cops, it wasn't our parents
It was our old friend the county sheriff
So I said we can share if you want to
So buddy won't you?
Take a hit and help us finish shit tonight
I ain't givin' you an attitude
But I can tell you're in a bad mood
Just a little bit will have you feelin' just right
So dude, we can share if you want to
Well we got off both times, even though we crossed that line
And you can too, 'cause all you have to do is say
We can share if you want to
So buddy won't you?
Take a hit and help us finish shit tonight
I ain't givin' you an attitude
But I can tell you're in a bad mood
Just a little bit will have you feelin' just right
So dude, we can share if you want to
We can share if you want to",https://genius.com/Luke-combs-sheriff-you-want-to-lyrics,Luke Combs
"When the dogwoods start to bloom
And the crickets hum their tune
That's usually about the time
That I feel most alive
But the news has all been bad
And the whole world seems so sad
I ain't had much else going on
So I sat down and wrote this song
I miss my mom, I miss my dad
Miss the road, I miss my band
Giving hugs and shaking hands
It's a mystery, I suppose
Just how long this thing goes
But there'll be crowds and there'll be shows
And there will be light after dark
Some day when we aren't six feet apart
First thing that I'm gonna do
Slide on in some corner booth
And take the whole damn family out
Buy my buddies all a round
Pay some extra on the tab
Catch a movie, catch a cab
Watch a ball game from the stands
Probably over-wash my hands
I miss my mom, I miss my dad
Miss the road, I miss my band
Giving hugs and shaking hands
Well, it's a mystery, I suppose
Just how long this thing goes
But there'll be crowds and there'll be shows
And there will be light after dark
Some day when we aren't six feet apart
I miss my mom, I miss my dad
I miss the road, I miss my band
Giving hugs and shaking hands
Well, it's a mystery, I suppose
Just how long this thing goes
But there'll be crowds and there'll be shows
And there will be light after dark
Some day when we aren't six feet apart
There will be light after dark
Some day when we aren't six feet apart",https://genius.com/Luke-combs-six-feet-apart-lyrics,Luke Combs
"I don't know why you can't buy wine 'round here on Sunday
Or an ice-cold beer at a college football game
I don't know why at eighteen, mama gave me a curfew
But it was, ""Son, you're under my roof, then you're under my rules""
I guess it's all a part of a bigger plan
But some of them I'll never understand
But they got their reasons, just like you
When you walked out of my life when you didn't have to
You send me reelin', there's nothin' I can do
About you takin' my heart and breakin' it right in two
So if you see me soakin' in these thoughts I'm thinkin'
Drownin' in some barroom off the deep end
I got my reasons
I don't know why them uptown guys sittin' three seats from me
Are raisin' 'em up just as fast as they can put 'em down
Or why that old timer wants the Yankees on the TV
And the barkeep keeps buyin' that one girl free rounds
But they got their reasons, just like you
When you walked out of my life when you didn't have to
You send me reelin', there's nothin' I can do
About you takin' my heart and breakin' it right in two
So if you see me soakin' in these thoughts I'm thinkin'
Drownin' in some barroom off the deep end
I got my reasons
Some are good and some are bad
Some are true and some are sad
Everyone's got some but I need one
That brings you back
We all got our reasons, just like you
When you walked out of my life and you didn't have to
You send me reelin', there's nothin' I can do
About you takin' my heart and breakin' it right in two
So if you see me soakin' in these thoughts I'm thinkin'
Drownin' in some barroom off the deep end
I got my reasons
Woah, I got my reasons
Yeah, I got my reasons",https://genius.com/Luke-combs-reasons-lyrics,Luke Combs
"She said, I never thought I'd see you here
Hangin' on this side of town
What's it been, about a year?
Yeah, boy, look at you now
I heard you got a new job
Things are takin' off
Just like I thought they would
I said it's all good
But you should see the other guy that's missin' you
Late at night, he's wishin' you would come back home
Girl, he can't move on
And his heart still takes a beatin'
Just livin' with your leavin'
Yeah, it might look like I'm doin' alright
But you should see the other guy
As far as anyone can see
Things are lookin' up these days
Only let 'em see this side of me
The one that's got it made
Doin' everything I know to do
To keep thе truth
From runnin' through my mind
Yeah, I'm doin' fine
But you should see the othеr guy that's missin' you
Late at night, he's wishin' you would come back home
Girl, he can't move on
And his heart still takes a beatin'
Just livin' with your leavin'
Yeah, it might look like I'm doin' alright
But you should see the other guy
But you should see the other guy that's missin' you
Late at night, he's wishin' you would come back home
Girl, he can't move on
And his heart still takes a beatin'
Just livin' with your leavin'
Yeah, it might look like I'm doin' alright
It might look like I'm doin' alright
But you should see the other guy
Oh, you should see the other guy",https://genius.com/Luke-combs-the-other-guy-lyrics,Luke Combs
"Couldn't wait to ride out of that one horse town
Didn't see no use in sticking around
I was green and busting at the seams to leave
I was sitting on G, waiting on O
The day I hit eighteen, I hit the road
Traded that county maintain for a four lane city street
But sometimes things ain't what you think they're gonna be
What you want ain't always what you need
Don't know what you got 'til it's gone
And you're out on your own
All you want is what you can't get back
Once you let it go, then you know what you have
Don't hold a candle to what you had
Sometimes what you think you'll find
It ain't quite what real life has in store
So be careful what you wish for
She was holding on just a little too tight
Talked a little too much about the rest of our lives
I broke her heart thinking freedom would set me free
Well sometimes things ain't what you think they're gonna be
Don't know what you got 'til it's gone
And you're out on your own
All you want is what you can't get back
Once you let it go, then you know what you have
Don't hold a candle to what you had
Sometimes what you think you'll find
It ain't quite what real life has in store
So be careful what you wish for
'Cause these city lights can't shine quite like the stars
I wish I could wish her back into my arms
Don't know what you got 'til it's gone
And you're out on your own
All you want is what you can't get back
Once you let it go, then you know what you have
Don't hold a candle to what you had
Sometimes what you think you'll find
It ain't quite what real life has in store
And you can't get her back no more
So be careful what you wish for
Be careful what you wish for",https://genius.com/Luke-combs-be-careful-what-you-wish-for-lyrics,Luke Combs
"I've had a largemouth bass bust my line
A couple beautiful girls tell me goodbye
Trucks break down, dogs run off
Politicians lie, been fired by the boss
It takes one hand
To count the things I can count on
No, there ain't much, man
That ain't never let me down
Longneck ice-cold beer never broke my heart
Like diamond rings and football teams have torn this boy apart
Like a neon dream, it just dawned on me that bars and this guitar
And longneck ice-cold beer never broke my heart
She was a Carolina blue jean baby
Fire in her eyes that drove me crazy
It was red taillights when she left town
If I didn't know then, I sure know now
But longneck ice-cold beer never broke my heart
Like diamond rings and football teams have torn this boy apart
Like a neon dream, it just dawned on me that bars and this guitar
And longneck ice-cold beer never broke my heart, yeah
Well, it takes one hand
To count the things I can count on
But I got one hand
That's grippin' down on a cold one
'Cause longneck ice-cold beer never broke my heart
Like diamond rings and football teams have torn this boy apart
Like a neon dream, it just dawned on me, that bars, and this guitar
And longneck ice-cold beer never broke my heart, no
It never broke my heart",https://genius.com/Luke-combs-beer-never-broke-my-heart-lyrics,Luke Combs
"Screamed into the driveway, with my foot stuck on the gas
Had the Crown mixed up in a Dixie cup, when she hopped into the cab
She said ""Boy what you got in store, what we getting into tonight?""
Hell, I don't care, It ain't here nor there, just as long as you're by my side
Whether she's sitting shotgun with her hair done
Or with the seats leaned back and the radio on
On the backstreets, in the backseat
Those baby blue eyes staring back at me
Whether it's in park or it's in drive
I love the way she rides
So we hit that ground a running, throwing caution to the wind
And it wasn't long before that drink was gone, and she was shakin' that ass again
She said find somewhere dark where we can park, and put a hurtin' on this bottle
So we said goodnight to the city lights, kicking it in full throttle
Whether she's sitting shotgun with her hair done
Or with the seats leaned back and the radio on
On the backstreets, in the backseat
Those baby blue eyes staring back at me
Whether it's in park or it's in drive
I love the way she rides
Whether she's sitting shotgun with her hair done
Or with the seats leaned back and the radio on
On the backstreets, in the backseat
Those baby blue eyes staring back at me
Whether it's in park or it's in drive
I love the way she rides
The way she rides
The way she rides, yeah, yeah
The way she rides",https://genius.com/Luke-combs-the-way-she-rides-lyrics,Luke Combs
"I can still see your blue sky blue eyes hangin' on a mango kiss
Hear the waves and the breeze and the Joshua trees
Was just about as good as it gets
Taste the salt on the rim, feel the sand on your skin
And the wild in the wind like I'm right there again
Under a moon over Mexico
Holdin' onto you as the low tide rolls
Whatever that buzz was, I ain't felt it since
But I can't seem to let it go
And there was a shine in the dark, a flame from a spark
And a lime in a Pacifico
Under a moon over Mexico
The second I left I was kickin' myself
'Cause I knew I should've stayed
Still tequila love drunk, from us wakin' up
Under the Cabo palm leaf shade
And it's crazy I know, but I'd give anything to go
To you and me on that coast, in the midnight glow
Of a moon over Mexico
Holdin' onto you as the low tide rolls
Whatever that buzz was, I ain't felt it since
But I can't seem to let it go
And there was a shine in the dark, a flame from a spark
And a lime in a Pacifico
Under a moon over Mexico
Taste the salt on the rim, feel the sand on your skin
And the wild in the wind, like I'm right there again
Under a moon over Mexico
Holdin' onto you as the low tide rolls
Whatever that buzz was, I ain't felt it since
But I can't seem to let it go
And there was a shine in the dark, a flame from a spark
And a lime in a Pacifico
Under a moon over Mexico
Under a moon over Mexico
Over Mexico",https://genius.com/Luke-combs-moon-over-mexico-lyrics,Luke Combs
"I always thought that whiskey was just somethin' that you sipped
I always thought a smoke was somethin’ I'd never do again
I thought I was in control
And I was on a roll
I never thought a picture was enough to break me down
I never knew a king size bed was just another place to drown
Or how lonely lonely sounds
But man, I get it now
I'm learnin’ somethin' new every day
All about goodbyes, about overs
All about hang-ups and hangovers
Things I never knew about me
I'm findin' out now since the
Day you made us go our separate ways
Well, I'm learnin' somethin' new every day
I thought I knew it all, but girl, I guess you're showin’ me
I’m findin' out how freedom can feel anything but free
And how hurtin’ hurts like hell
Yeah, as far as I can tell
I'm learnin' somethin' new every day
All about goodbyes, about overs
All about hang-ups and hangovers
Things I never knew about me
I’m findin' out now since the
Day you made us go our separate ways
Well, I'm learnin' somethin' new every day
Soon as it's gone I find out
Your memory is still around
And here to stay
Well, I'm learnin' somethin' new every day
All about goodbyes, about overs
All about hang-ups and hangovers
Things I never knew about me
I'm findin' out now since the
Day you made us go our separate ways
Well, I'm learnin' somethin' new
I guess you could say
That I'm learnin' somethin' new every day
Every day",https://genius.com/Luke-combs-new-every-day-lyrics,Luke Combs
"We were just river kids
Pickin' up stones like David did
Watchin' them longnecks break off of a freight train bridge
We went to church in a Detroit car
Our daddies drank draft at the local bar
With an achin' back just like old Granddad did
And we like cold keg beer and fixin' up trucks
Old bird dogs and the woman we love
Maxwell House steamin' out of a coffee cup
We say our prayers, send 'em to the sky
Bust our backs, barely getting by
Carolina to California up to Illinois
Yeah, there's guys like us
Blue collar boys
We're the white paint peeling off a picket fence
The rust stains covering a Craftsman wrench
When the sun's coming up you can bet we're clocking in
Cash our paycheck, two day break, and do it again
We like cold keg beer and fixin' up trucks
Old bird dogs and the woman we love
Maxwell House steamin' out of a coffee cup
We say our prayers, send 'em to the sky
Bust our backs, barely getting by
Carolina to California up to Illinois
Yeah, there's guys like us
Blue collar boys
We're worn out boots and old Levi's
The wind behind the stars and stripes
And we like cold keg beer and fixin' up trucks
Old bird dogs and the woman we love
Maxwell House steamin' out of a coffee cup
We say our prayers, send 'em to the sky
Bust our backs, barely getting by
Carolina to California up to Illinois
Yeah, there's guys like us
Yeah, there's guys like us
Blue collar boys
Blue collar boys",https://genius.com/Luke-combs-blue-collar-boys-lyrics,Luke Combs
"This futon I crashed on in college, well, it ain't our bed
But  at least it don't smell like you
Patron  up on the counter, well, it ain't your red
And them long stems are long gone, too
Put that record on, took your pictures off the shelf
Oh,  'cause every little bit helps
Might  not get me all the way over you
But every little bit gets me a little bit closer to
Walkin'  right out of your valley of the shadow of death
Step by step, I'm gettin'
Out from under that spell you put on me
I know you just left and I know I might only be
One  night in to your ""goodbye, gone"" kinda hell
Oh, but every little bit helps
And this fiver might only spin my tires to the other side of town
But at least I'm out of this house
And this dive's tired, the band, man, it ain’t my sound
But at least they're playin' it loud
Two beers in and I'll be long gone come 12
Oh, 'cause every little bit helps
Might not get me all the way over you
But every little bit gets me a little bit closer to
Walkin' right out of your valley of the shadow of death
Step by step, I'm gettin'
Out from under that spell you put on me
I know you just left and I know I might only be
One night in to your ""goodbye, gone"" kinda hell
Oh, but every little bit helps
Every sip, every drink
That girl and her wink
It ain't much but I think
That every little bit helps
Might not get me all the way over you
But every little bit gets me a little bit closer to
Walkin' right out of your valley of the shadow of death
Step by step, I'm gettin'
Out from under that spell you put on me
I know you just left and I know I might only be
One night in to your ""goodbye, gone"" kinda hell
Oh, but every little bit helps
Oh, yeah, every little bit helps",https://genius.com/Luke-combs-every-little-bit-helps-lyrics,Luke Combs
"Well I got a call from Rowdy ‘round six o'clock
Sayin' he caught a hankerin’ for a honky tonk
Wants an ice cold beer and a country song
But he didn't want to stay out all night long
Well I ain't the kind to let a buddy drink alone
But I can't turn it off once I turn it on
There's no stoppin' me once I get goin'
Put a can in my hand man, I'm wide ass open
The tick-tock of that clock is like a time bomb
By half past 10 I'm half past tipsy
And quarter to 12, man I done had plenty
The countdowns on when the first beer hits me
5-4-3-2-1 too many
After five diet Millers I was feelin' loose
Singin' karaoke to a TL tune
When a pretty little thing shot me a wink
She said, ""Hey cowboy, could you buy us a drink?""
Well hey, baby doll, I will if you want
But I can't turn it off once I turn it on
There's no stoppin' me once I get goin'
Put a can in my hand man, I'm wide ass open
The tick-tock of that clock is like a time bomb
By half past 10 I'm half past tipsy
And quarter to 12, man I done had plenty
The countdowns on when the first beer hits me
5-4-3-2-1 too many
C'mon
Now I've never been the kind to quit
Won't stop 'til I get to the bottom of this
And the night's still young so whatcha say we shotgun one?
Hell we'll shoot one with you Luke, come on Ronnie
There's no stoppin' me once I get to goin'
Put a can in my hand man, I'm wide ass open
The tick-tock of that clock is like a time bomb
About half past 10 I'm half past tipsy
And quarter to 12, man, I done had plenty
The countdowns on when the first beer hit me
5-4-3-2-1 too many
Yeah, 5-4-3-2-1 too many
Come on, that’s a ******* country song right there",https://genius.com/Luke-combs-1-2-many-lyrics,Luke Combs
"There's daddy on his John Deere, brand new in '96
Beside me and Bandit playing fetch when I was a kid
A Save the Date, best day of my best buddies life
Anybody else could walk on by, and not blink an eye
'Cause they're just pictures hanging side by side
Forgotten memories from another time
Just the places that I've been before
Couple magnets, recipes, and Polaroids
Yeah, but that's my life on the 'frigerator door
My first day of kindergarten when I was 5 years old
A postcard that my cousin sent from Cancun, Mexico
A list of what Mama needs from the IGA today
Is just one small part of a work of art signed Kenmore in '98
With all those pictures hanging side by side
Forgotten memories from another time
And all the places that I've been before
Couple magnets, recipes, and Polaroids
Yeah, but that's my life on the 'frigerator door
As life flies by, it spills onto the side
Until it's covered top to bottom with the best days of your life
And all those pictures hanging side by side
Forgotten memories from another time
And all the places that you've been before
Couple magnets, recipes, and Polaroids
Yeah, but that's our lives on the 'frigerator door
On the 'frigerator door",https://genius.com/Luke-combs-refrigerator-door-lyrics,Luke Combs
"I've been doing my best to make church on Sundays
And ain't been calling in hungover most Mondays
I guess you could say I'm being grown up
I got my shit together and oddly enough
I don't mind
'Cause it's about time
But if you second guessin', don't think for a second
That I can't hang
'Cause I've been known to get a little bit of wild and reckless
Known to have a little bit of beer with breakfast
You can bet these boots have gotten pretty used to
Stomping on a hardwood floor
And buying the bar another round of shots
Close my tab and hit the parking lot
Next stop is a spot with a fridge stocked on the back porch
I ain't afraid to take too many steps out of line
So don't tempt me with a good time
Well most folks think I don't know how to throw down
They done forgot about rowdy
But no doubt he's still around
So keep cracking those jokes
'Cause I'm willing and able
Yeah, this old boy'll drink you under the table
'Cause I've been known to get a little bit of wild and reckless
Known to have a little bit of beer with breakfast
You can bet these boots have gotten pretty used to
Stomping on a hardwood floor
And buying the bar another round of shots
Close my tab and hit the parking lot
Next stop is a spot with a fridge stocked on the back porch
I ain't afraid to take too many steps out of line
So don't tempt me with a good time
At 3AM I'm still hanging tough
My buddy's passed out in the bed of my truck
And I can't wait 'til he wakes up
And sees the pictures on his phone
'Cause I've been known to get a little bit of wild and reckless
Known to have a little bit of beer with breakfast
You can bet these boots have gotten pretty used to
Stomping on a hardwood floor
And buying the bar another round of shots
Close my tab and hit the parking lot
Next stop is a spot with a fridge stocked on the back porch
I ain't afraid to take too many steps out of line
So don't tempt me with a good time
With a good time",https://genius.com/Luke-combs-dont-tempt-me-lyrics,Luke Combs
"Cheap boat, six pack of some' light
A fireball burning up a blue sky
Mercury '93, wasn't even half past noon
Our first taste of freedom after high school
Breaking hearts and curfews and mama’s rules
I just laugh thinking ’bout all the shit we got into
Yeah those were the days we thought we'd never lose
But we did
And we miss
How it was when we were just kids
Looking back
On the past
Wasn’t much but it's what we had
Just a couple buds and a good buzz, that's all it was
But that's what memories are made of
Its been so long since me and Katie first met
We lost touch as all of the years went flying past, fading fast
Wishing I could make her mine
There's some things that seem to take you right back
I see her face every time I hear that
Lynyrd Skynyrd, bottle spin
I'm in her arms, in my mind
Yeah those were the days we thought we'd never lose 
But we did
And we miss
How it was when we were just kids
Looking back
On the past
Wasn’t much but it's what we had
Just a good buzz, from a summer love was all it was
Yeah that's what memories are made of
Yeah those were the days we thought we'd never lose
But we did
And we miss
How it was when we were just kids
Looking back
On the past
Wasn’t much but it's what we had
Just a couple buds and a good buzz, that's all it was
Yeah a summer love was all it was
Yeah that's what memories are made of",https://genius.com/Luke-combs-memories-are-made-of-lyrics,Luke Combs
"BFG’s coming ‘cross the creek
Z71, headlights shining through the trees
The boys spill out of the backseat
And ask me, what’s it gonna be tonight?
I said, I’m just trying to get loose, trying to make a move
Don’t matter what we do
As long we’re out there somewhere
Where we can go
Get away from it all, get lost
And God only knows
Where we’ll go
And hell, I don’t care
As long we’re out there
We pulled in, threw it in park
And followed the orange glow in the dark in the trail marks
Through the fire and flames, we locked eyes
She walked over from the other side and smiled
When I said
I’m just trying to get loose, trying to set the mood
Don’t matter what we do 
As long as we‘re out there somewhere
Where we can go
Get away from it all, get lost
And God only knows
Where we'll go
And, baby I don’t care
As long we’re out there
As long we’re out there
Yeah
God only knows
As long as we're out there, somewhere
Where we can go
Get away from it all, get lost
And God only knows
Where we'll go
And, hell I don’t care
As long we’re out there
As long as we're out there, yeah",https://genius.com/Luke-combs-out-there-lyrics,Luke Combs
"I'm a 50 hour paycheck
Ain't slept a damn wink
Moth to a neon light
I'm a 9 to 5, 10 to 2
Shower in between the two
Let it ride kinda guy
'Cause I got my
Angels workin' overtime
Punchin' that time clock
Wearin' them wings off
Wishin' I was someone else
Ridin' 'round crazy
Just tryin' to save me
Is puttin' 'em straight through hell
My mama's been praying
Daddy's been saying
""Son, how the hell you get by?""
'Cause I got my
Angels workin' overtime
I got some bar stool best friends
Little off the deep end
That's my kinda crowd
A little rough around the edges
Get a little reckless
Might get a little too loud
But we'll be fine
With our angels workin' overtime
Punchin' that time clock
Wearin' them wings off
Wishin' I was someone else
Ridin' 'round crazy
Just tryin' to save me
Is puttin' 'em straight through hell
Yeah, my mama's been praying
Daddy's been saying
""Son, how the hell you get by?""
'Cause I got my
Angels workin' overtime
Come on
Ooh, Gary sounds good on that steel
Come on, come on, Ben
Punchin' that time clock
Wearin' them wings off
Wishin' I was someone else
Ridin' 'round crazy
Just tryin' to save me
Is puttin' 'em straight through hell
Yeah, my mama's been praying
Daddy's been saying
""Son, how the hell you get by?""
'Cause I got my
Angels workin' overtime
Oh, I got my
Angels workin' overtime
Time to clock in, boys
Come on
Angels workin' overtime",https://genius.com/Luke-combs-angels-workin-overtime-lyrics,Luke Combs
"I’ve been working this job 9 – 5
Minimum wage and overtime
But here comes a few days of unpaid vacation
And there ain’t no way José I'll waste them
'Cause there ain’t no better feeling than when
I pick up a beer can and get to feeling like superman
Its Friday night y'all, here's the plan
I'm gonna throw back a couple and
Keep 'em glued to my right hand
Any flavor, size, or brand
Until the point where I can’t stand
No nothing picks me up like a beer can
I woke up at I pm
And introduced myself to my new girlfriend
And there’s a wrecking ball sized hole in the wall in the basement
I ain't got no clue how or who could have made it
Well all I know is shit hit the fan
And here we go again
I pick up a beer can and get to feeling like superman
Its Saturday y'all, here's the plan
I'm gonna throw back a couple and
Keep 'em glued to my right hand
Any flavor, size, or brand
Until the point where I can’t stand
No nothing picks me up like a beer can
Well it's Sunday now and I'm freaking out
'Cause I can’t handle five days without
Yeah, picking up a beer can and get to feeling like superman
It's Sunday, who gives a damn?
I'm gonna throw back a couple and
Keep 'em glued to my right hand
Any flavor, size, or brand
Until the point where I can’t stand
No nothing picks me up like a beer can
Like a beer can
No nothing picks me up like a beer can",https://genius.com/Luke-combs-beer-can-lyrics,Luke Combs
"We're striking matches on the TV
Setting fires on our phones
Bearing crosses we believe in dying on
Tempers flare, the flame flies higher
As we soar closer towards the sun
But I like to think too much damage ain't been done
We're all so far, so far apart now
It's as deep as it is wide
We're about to fall apart now
If we can't reach the other side
We gotta find a way across the great divide
Sometimes it seems that our convictions
Sidе of the fence that wе stand on
Makes us all too damn different to get along
But I've seen strangers love each other
Like a mother does her son
What we see ain't only all that's going on
We're all so far, so far apart now
It's as deep as it is wide
We're about to fall apart now
If we can't reach the other side
We gotta find a way across the great divide
We're all so far, so far apart now
It's as deep as it is wide
We're about to fall apart now
If we can't reach the other side
We gotta find a way across the great divide
The great divide",https://genius.com/Luke-combs-and-billy-strings-the-great-divide-lyrics,Luke Combs
"When I was sixteen I had running back dreams
That never did run too far
Thought I was gonna be number three one day
'Til I wrecked my old man’s car
I almost finished college but I ain’t cut from that cloth
Used to wish I was, but I’m glad I’m not
I’m just an North Carolina good ole boy
Boys, I ain’t got no choice
I pick a little guitar in the evenin'
Wear Mossy Oak outta deer season
I couldn’t be anybody but me, even if I tried
I used to wish I was, but I’m glad I’m not
I used to have a Tennessee Bill Dance hat
But barely ever got ’em in the boat
I used to wanna hit ’em like Chipper did
But I swung it just a little too slow
But these days I don’t wanna be anybody but me
Used to wish I was, but I’m glad I’m not
I’m just an North Carolina good ole boy
Boys, I ain’t got no choice
I pick a little guitar in the evenin'
Wear Mossy Oak outta deer season
I couldn’t be anybody but me, even if I tried
Used to wish I was, but I’m glad I’m not
Yeah, these days I don’t wanna be anybody but me
I used to wish I was, but I’m glad I’m not
I’m just an North Carolina good ole boy
Boys, I ain’t got no choice
I pick a little guitar in the evenin'
Wear Mossy Oak outta deer season
I couldn’t be anybody but me, even if I tried
Used to wish I was, but I’m glad I’m not
Yeah, I’m glad I’m not",https://genius.com/Luke-combs-used-to-wish-i-was-lyrics,Luke Combs
"Midnight Prevost heading down to Alabam' 
I got a three-night run, we’re gonna kick it off in Birmingham
Headlights, wide lines, flying down 65
Trying to catch a few hours’ sleep
Tomorrow comes showtime, that’s when I know I’m
Livin' that neon dream
Oh, I got the bus and the band and a one-night stand
Waiting on us down the road we’re gonna
Load it in, crank it to ten, whiskey shots till 2am
And off to another show and then it’s
Back to my baby for a couple days
But I can only stay for so long
'Til that honky-tonk highway’s calling me home
Rolling into Mobile, name on the marquee sign
Waving at the women that are standing in the ticket line
Point me to the stage I know that’s the only place I’m ever
Smoky bars, guitars, breaking all the girls’ hearts
That’s the only life for me
Oh, I got the bus and the band and a one-night stand
Waiting on us down the road we’re gonna
Load it in, crank it to ten, whiskey shots till 2am
And off to another show and then it’s
Back to my baby for a couple days
But I can only stay for so long
'Til that honky-tonk highway’s calling me home
Oh, I got the bus and the band and a one-night stand
Waiting on us down the road we’re gonna
Load it in, crank it to ten, whiskey shots till 2am
And off to another show and then it’s
Back to my baby for a couple days
But I can only stay for so long
'Til that honky-tonk highway’s calling me home
'Til that honky-tonk highway’s calling me home",https://genius.com/Luke-combs-honky-tonk-highway-lyrics,Luke Combs
"You might find us early sunrisin'
Tractor drivin', growin' your greens
Stayin' alive, workin' 9 to 5
Just livin' that American dream
We're the plumbers and the preachers
The pre-care teachers
The mailman in your neighbourhood
But it don't matter what we do
We damn sure do it good
My kinda folk buy beer on Friday
Get right on Saturday night
We're all good people
Spend Sunday under steeple
Come Monday we'll be right on time
There oughta be a law against workin' this hard
And still havin' this much fun
We get it done, drink a beer
Catch a fish, hunt a deer
And then we'll firе up a little smoke
Me and my kinda folk
Thеre's a whip of southern wind singin'
And a red sun sinkin'
Back beneath a grove of oak trees
We're takin' it slow, easy come easy go
A county road philosophy
I ain't sayin' it's right, what we're livin' like
But it feels pretty hard to beat
Yeah, my kinda folk buy beer on Friday
Get right on Saturday night
We're all good people
Spend Sunday under steeple
Come Monday we'll be right on time
There oughta be a law against workin' this hard
And still havin' this much fun
We get it done, drink a beer
Catch a fish, hunt a deer
And then we'll fire up a little smoke
Me and my kinda folk
Oh, my kinda folks buy beer on Friday
Get right on Saturday night
We're all good people
Spend Sunday under steeple
Come Monday we'll be right on time
There oughta be a law against workin' this hard
And still havin' this much fun
We get it done, drink a beer
Catch a fish, hunt a deer
And then we'll fire up a little smoke
Me and my kinda folk
Oh, me and my kinda folk",https://genius.com/Luke-combs-my-kinda-folk-lyrics,Luke Combs
"Telephone ring and I come over
It's kinda just the way things go since we've been over
I know what you want, I want it too
Problem is what's wrong with it is the bigger issue
Is tomorrow me ain't gonna like the way things go tonight
If I let you in to think that it'll be different this time
So maybe we should let yesterday be
'Cause I got to live with tomorrow me
In the mornin' light I'll be the guy
Starin' down I told you so for the hundredth time
And you'll be okay, you always are
And I'll be pickin' up the pieces if we go that far
'Cause the tomorrow me ain't gonna like the way things go tonight
If I let you in to think that it'll be different this time
So maybe we should let yesterday be
'Cause I got to live with tomorrow me, hey
I know how it's gonna end
Just like it always ends
Yeah, tomorrow me ain't gonna like the way things go tonight
If I let you in to think that it'll be different this time
So maybe we should let yesterday be
Yeah, maybe we should let yesterday be
'Cause I got to live with tomorrow me",https://genius.com/Luke-combs-tomorrow-me-lyrics,Luke Combs
